,역명,호선,상하행,이전역,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-03-20,사당,4,하행,총신대입구(이수),,91.4,89.4375,85.83333333333333,89.14285714285714,90.4,89.76923076923077,86.33333333333333,87.18181818181819,93.0,89.27272727272727,88.2,95.63636363636364,94.15,87.21428571428571,92.57142857142856,88.23076923076923,86.9,84.14285714285714
2024-03-21,사당,4,하행,총신대입구(이수),,88.07142857142857,86.76470588235294,88.55,85.27027027027027,87.38461538461539,89.73170731707317,86.71052631578948,83.5,89.51515151515152,89.58823529411765,88.95121951219512,90.5,92.5,91.68571428571428,101.57142857142856,84.94736842105263,90.94117647058825,90.55555555555556
2024-03-22,사당,4,하행,총신대입구(이수),,90.11764705882354,89.95238095238095,97.375,102.0,79.8,94.38888888888889,92.05660377358492,81.4090909090909,84.0,92.03125,87.025,90.47368421052632,90.68,94.0,80.66666666666667,83.88,84.10714285714286,100.25
2024-03-23,사당,4,하행,총신대입구(이수),,90.17647058823528,82.07142857142857,91.0,92.5,79.75,,,,,94.0,,,,,82.0,,,
2024-03-24,사당,4,하행,총신대입구(이수),,84.72222222222223,84.73333333333333,88.1875,98.14285714285714,93.33333333333331,,,,91.09677419354838,90.85714285714286,,,,,88.0,90.78571428571428,89.07692307692308,88.5
2024-03-25,사당,4,하행,총신대입구(이수),,92.47368421052632,95.35714285714286,88.23076923076923,99.66666666666669,89.57692307692308,86.96491228070175,92.03448275862068,88.36,90.5,87.70967741935483,90.45901639344262,91.4375,,,88.0,81.53846153846153,89.76923076923077,89.4
2024-03-26,사당,4,하행,총신대입구(이수),,92.375,86.58333333333333,87.42105263157895,,86.36363636363636,93.36842105263158,89.5625,93.27272727272728,93.125,83.51724137931035,90.08771929824562,90.67272727272729,91.78947368421052,,92.6,91.8076923076923,87.92857142857143,87.0
2024-03-27,사당,4,하행,총신대입구(이수),,98.15384615384616,92.375,93.2,92.6153846153846,104.71428571428572,86.81818181818181,89.1,85.0,92.9,92.85714285714286,88.3,86.57142857142857,84.85714285714286,87.73333333333333,92.0,94.1304347826087,75.6,92.4
2024-03-28,사당,4,하행,총신대입구(이수),,88.63636363636364,91.15384615384616,86.19047619047619,85.53333333333333,94.66666666666669,91.73333333333332,88.11904761904762,87.80434782608695,86.67647058823529,92.1,85.29268292682927,85.17073170731707,88.7560975609756,90.65714285714286,88.57142857142857,92.77777777777776,97.4,90.55555555555556
2024-03-29,사당,4,하행,총신대입구(이수),,93.0909090909091,91.78947368421052,89.91304347826087,86.0625,89.04761904761905,88.5,86.94736842105263,87.1470588235294,87.29411764705883,88.17391304347827,87.75409836065573,88.30188679245283,93.61904761904762,91.0,86.35714285714286,92.3157894736842,89.2258064516129,92.0
