,역명,호선,상하행,이전역,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-03-20,총신대입구(이수),4,하행,동작,,148.27272727272728,145.94285714285715,146.24324324324326,154.06896551724137,143.6,152.8,147.66666666666666,151.04347826086956,145.72222222222223,148.29166666666666,149.71428571428572,150.3793103448276,150.11627906976744,144.61764705882354,143.33333333333334,147.2058823529412,146.34782608695653,150.1764705882353
2024-03-21,총신대입구(이수),4,하행,동작,,151.7,150.05263157894737,145.0731707317073,154.76923076923077,154.66666666666666,155.45714285714286,147.86363636363637,150.86363636363637,143.05882352941177,145.47826086956522,148.85185185185185,148.7,149.51282051282053,142.8709677419355,151.0,151.0,146.2173913043478,148.38888888888889
2024-03-22,총신대입구(이수),4,하행,동작,,147.58333333333334,152.61363636363637,146.525,145.75,151.65,154.83333333333334,149.63333333333333,155.15384615384616,147.0,138.23809523809524,150.96875,151.83333333333334,154.17391304347825,147.6,144.16666666666666,146.1818181818182,144.61111111111111,160.75
2024-03-23,총신대입구(이수),4,하행,동작,,147.39285714285714,143.76666666666668,155.95652173913044,144.28571428571428,154.0,,,,,141.0,,,,,145.75,,,
2024-03-24,총신대입구(이수),4,하행,동작,,144.14285714285714,146.16666666666666,149.92,150.1,153.33333333333334,,,,146.3913043478261,148.08333333333334,,,,,148.75,147.3548387096774,148.65384615384616,142.21428571428572
2024-03-25,총신대입구(이수),4,하행,동작,,152.62962962962962,149.02941176470588,147.04166666666666,144.4,153.21052631578948,154.62962962962962,149.34285714285716,144.625,124.0,149.0,148.51351351351352,147.71428571428572,,,149.11764705882354,149.875,148.1851851851852,140.1818181818182
2024-03-26,총신대입구(이수),4,하행,동작,,149.14285714285714,146.8139534883721,149.24242424242425,,151.77777777777777,148.05263157894737,153.51724137931035,145.52,147.33333333333334,146.77777777777777,148.97142857142856,157.0,147.25,,147.31578947368422,150.52941176470588,151.1153846153846,151.1764705882353
2024-03-27,총신대입구(이수),4,하행,동작,,155.3,147.41666666666666,151.76923076923077,146.33333333333334,148.82608695652175,150.22727272727272,145.1818181818182,150.625,143.13636363636363,144.5,150.11764705882354,149.03125,147.22222222222223,147.34285714285716,150.13333333333333,148.0,158.69230769230768,147.94736842105263
2024-03-28,총신대입구(이수),4,하행,동작,,143.55,154.23333333333332,147.69565217391303,148.5483870967742,146.33333333333334,149.84375,149.69565217391303,139.10526315789474,151.67857142857142,150.0,150.0,151.41379310344828,147.05263157894737,152.0,148.4,152.3793103448276,144.76,151.88888888888889
2024-03-29,총신대입구(이수),4,하행,동작,,151.88888888888889,147.8,153.77777777777777,146.75,151.29268292682926,148.35714285714286,149.76,144.05882352941177,149.91666666666666,145.5806451612903,152.16666666666666,147.5185185185185,149.07692307692307,141.625,148.54054054054055,150.38983050847455,156.19230769230768,145.0909090909091
